version,n-workers,n-secondary-workers,n-reservations,n-relations,n-queries,password-work-factor,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
original,40,0,10,50,10,5,49.21,5.44,0.08,75.23,2.697562,0.041243,0.015289,18.24,2.02,0.03,27.89
original,42,0,10,50,10,5,49.36,5.48,0.12,75.7,2.7193007,0.040886,0.0150355,18.15,2.02,0.04,27.84
original,44,0,10,50,10,5,49.09,5.41,0.08,75.03,2.6903307,0.038361,0.0142588,18.25,2.01,0.03,27.89
original,46,0,10,50,10,5,49.77,5.43,0.1,75.97,2.6973625,0.042377,0.0157105,18.45,2.01,0.04,28.16
original,48,0,10,50,10,5,48.99,5.41,0.1,75.01,2.6825518,0.034452,0.012843,18.26,2.02,0.04,27.96
original,50,0,10,50,10,5,49.05,5.48,0.1,75.34,2.7171298,0.035723,0.0131473,18.05,2.02,0.04,27.73
original,52,0,10,50,10,5,49.35,5.43,0.07,75.49,2.6987748,0.036481,0.0135176,18.29,2.01,0.03,27.97
original,54,0,10,50,10,5,49.09,5.44,0.11,75.21,2.6924503,0.040814,0.0151587,18.23,2.02,0.04,27.93
original,56,0,10,50,10,5,49.6,5.47,0.1,76.05,2.7202149,0.043844,0.0161178,18.23,2.01,0.04,27.96
original,58,0,10,50,10,5,49.5,5.44,0.11,75.84,2.7005896,0.039684,0.0146946,18.33,2.01,0.04,28.08
original,60,0,10,50,10,5,49.39,5.45,0.08,75.65,2.7069032,0.032598,0.0120425,18.25,2.01,0.03,27.95
original,62,0,10,50,10,5,49.5,5.46,0.11,75.8,2.7043163,0.038706,0.0143127,18.3,2.02,0.04,28.03
original,64,0,10,50,10,5,49.3,5.48,0.09,75.59,2.7103409,0.03749,0.0138322,18.19,2.02,0.03,27.89
original,1,0,10,50,10,5,48.74,5.49,0.09,75.26,2.7310355,0.047387,0.0173513,17.85,2.01,0.03,27.56
original,2,0,10,50,10,5,48.76,5.42,0.1,74.92,2.6959263,0.029501,0.0109428,18.09,2.01,0.04,27.79
original,4,0,10,50,10,5,49.23,5.37,0.09,75.2,2.6650504,0.031147,0.0116872,18.47,2.01,0.03,28.22
original,6,0,10,50,10,5,49.47,5.41,0.06,75.44,2.6788611,0.032326,0.0120671,18.47,2.02,0.02,28.16
original,8,0,10,50,10,5,49.25,5.45,0.12,75.53,2.703144,0.037398,0.013835,18.22,2.02,0.04,27.94
original,10,0,10,50,10,5,49.29,5.47,0.08,75.39,2.702025,0.029818,0.0110354,18.24,2.02,0.03,27.9
original,12,0,10,50,10,5,50.66,5.6,0.09,77.69,2.7858632,0.059662,0.021416,18.18,2.01,0.03,27.89
original,14,0,10,50,10,5,49.45,5.43,0.1,75.82,2.7001613,0.036192,0.0134036,18.31,2.01,0.04,28.08
original,16,0,10,50,10,5,49.23,5.45,0.12,75.64,2.7100127,0.036205,0.0133597,18.17,2.01,0.04,27.91
original,18,0,10,50,10,5,49.21,5.41,0.1,75.37,2.6921718,0.02999,0.0111397,18.28,2.01,0.04,28.0
original,20,0,10,50,10,5,49.44,5.49,0.11,75.7,2.7156135,0.03842,0.0141478,18.21,2.02,0.04,27.88
original,22,0,10,50,10,5,49.3,5.5,0.09,75.6,2.7258682,0.039336,0.0144306,18.09,2.02,0.03,27.73
original,24,0,10,50,10,5,49.59,5.41,0.1,75.82,2.6811031,0.034133,0.012731,18.5,2.02,0.04,28.28
original,26,0,10,50,10,5,49.72,5.46,0.08,76.02,2.7112336,0.038736,0.0142872,18.34,2.01,0.03,28.04
original,28,0,10,50,10,5,48.87,5.45,0.11,75.0,2.6976416,0.028497,0.0105637,18.12,2.02,0.04,27.8
original,30,0,10,50,10,5,49.55,5.48,0.1,75.85,2.7137447,0.033742,0.0124337,18.26,2.02,0.04,27.95
original,32,0,10,50,10,5,49.38,5.45,0.1,75.6,2.7108742,0.033034,0.0121857,18.22,2.01,0.04,27.89
original,34,0,10,50,10,5,49.04,5.45,0.09,75.18,2.707142,0.034844,0.0128711,18.12,2.01,0.03,27.77
original,36,0,10,50,10,5,49.23,5.43,0.1,75.32,2.7018921,0.041846,0.0154877,18.22,2.01,0.04,27.88
original,38,0,10,50,10,5,49.62,5.44,0.09,75.76,2.6852187,0.031946,0.011897,18.48,2.03,0.03,28.21
original,40,0,10,50,10,5,49.31,5.47,0.11,75.61,2.715602,0.036668,0.0135027,18.16,2.01,0.04,27.84
original,42,0,10,50,10,5,49.28,5.45,0.1,75.4,2.7026723,0.035402,0.0130989,18.23,2.02,0.04,27.9
original,44,0,10,50,10,5,49.08,5.51,0.11,75.38,2.7347773,0.038551,0.0140966,17.95,2.01,0.04,27.56
original,46,0,10,50,10,5,49.21,5.46,0.09,75.31,2.7108448,0.034728,0.0128108,18.15,2.01,0.03,27.78
original,48,0,10,50,10,5,49.33,5.42,0.1,75.33,2.6846708,0.034004,0.012666,18.37,2.02,0.04,28.06
original,50,0,10,50,10,5,49.46,5.46,0.08,75.48,2.7107988,0.037172,0.0137126,18.25,2.01,0.03,27.84
original,52,0,10,50,10,5,49.34,5.44,0.11,75.3,2.6927829,0.03737,0.0138778,18.32,2.02,0.04,27.96
original,54,0,10,50,10,5,49.18,5.44,0.09,75.16,2.6993676,0.038218,0.0141581,18.22,2.02,0.03,27.84
original,56,0,10,50,10,5,49.72,5.49,0.1,75.91,2.7076697,0.037627,0.0138965,18.36,2.03,0.04,28.04
original,58,0,10,50,10,5,49.12,5.46,0.08,75.27,2.7076814,0.036396,0.0134418,18.14,2.02,0.03,27.8
original,60,0,10,50,10,5,49.42,5.44,0.1,75.45,2.6924055,0.040367,0.0149929,18.36,2.02,0.04,28.02
original,62,0,10,50,10,5,49.3,5.47,0.1,75.5,2.7104815,0.036687,0.0135352,18.19,2.02,0.04,27.85
original,64,0,10,50,10,5,49.6,5.45,0.1,75.89,2.7053276,0.042594,0.0157445,18.33,2.01,0.04,28.05
original,1,0,10,50,10,5,48.43,5.46,0.08,74.61,2.7156031,0.04248,0.0156429,17.83,2.01,0.03,27.47
original,2,0,10,50,10,5,48.71,5.41,0.11,74.8,2.6894504,0.033146,0.0123245,18.11,2.01,0.04,27.81
original,4,0,10,50,10,5,49.18,5.42,0.09,74.98,2.6759125,0.033875,0.0126592,18.38,2.03,0.03,28.02
original,6,0,10,50,10,5,48.89,5.45,0.1,74.89,2.7077698,0.034298,0.0126665,18.06,2.01,0.04,27.66
original,8,0,10,50,10,5,48.92,5.4,0.09,74.8,2.6827523,0.033229,0.0123862,18.24,2.01,0.03,27.88
original,10,0,10,50,10,5,49.33,5.42,0.09,75.37,2.6869678,0.033988,0.0126492,18.36,2.02,0.03,28.05
original,12,0,10,50,10,5,49.4,5.43,0.09,75.56,2.6935312,0.041166,0.0152833,18.34,2.02,0.03,28.05
original,14,0,10,50,10,5,49.22,5.45,0.12,75.43,2.7071226,0.035312,0.0130441,18.18,2.01,0.04,27.86
original,16,0,10,50,10,5,48.86,5.4,0.09,74.59,2.6878602,0.038718,0.0144048,18.18,2.01,0.03,27.75
original,18,0,10,50,10,5,48.87,5.45,0.09,74.8,2.7094892,0.034685,0.0128013,18.04,2.01,0.03,27.61
original,20,0,10,50,10,5,48.67,5.4,0.08,74.48,2.6862721,0.034591,0.012877,18.12,2.01,0.03,27.73
original,22,0,10,50,10,5,48.81,5.62,0.11,75.86,2.7958513,0.035999,0.0128759,17.46,2.01,0.04,27.13
original,24,0,10,50,10,5,49.29,5.47,0.12,75.56,2.7219401,0.036651,0.013465,18.11,2.01,0.04,27.76
original,26,0,10,50,10,5,49.84,5.49,0.1,76.02,2.7231277,0.045214,0.0166037,18.3,2.02,0.04,27.92
original,28,0,10,50,10,5,49.09,5.41,0.08,74.89,2.6881962,0.038876,0.0144617,18.26,2.01,0.03,27.86
original,30,0,10,50,10,5,49.14,5.46,0.11,75.16,2.7067509,0.033377,0.012331,18.15,2.02,0.04,27.77
original,32,0,10,50,10,5,49.2,5.49,0.08,75.31,2.7221899,0.037057,0.0136129,18.07,2.02,0.03,27.67
original,34,0,10,50,10,5,48.95,5.45,0.12,74.95,2.7045134,0.036858,0.0136283,18.1,2.02,0.04,27.71
original,36,0,10,50,10,5,48.98,5.48,0.1,75.11,2.7169709,0.033127,0.0121926,18.03,2.02,0.04,27.64
original,38,0,10,50,10,5,49.44,5.49,0.09,75.49,2.7188192,0.03773,0.0138773,18.18,2.02,0.03,27.77
original,40,0,10,50,10,5,48.49,5.43,0.07,74.16,2.6976692,0.03472,0.0128704,17.97,2.01,0.03,27.49
original,42,0,10,50,10,5,49.51,5.47,0.12,75.71,2.7149395,0.048873,0.0180015,18.24,2.01,0.04,27.89
original,44,0,10,50,10,5,49.3,5.45,0.1,75.24,2.6979143,0.035194,0.0130449,18.27,2.02,0.04,27.89
original,46,0,10,50,10,5,48.64,5.43,0.1,74.49,2.7004498,0.032946,0.0122002,18.01,2.01,0.04,27.58
original,48,0,10,50,10,5,50.01,5.48,0.11,76.04,2.7243027,0.055376,0.0203267,18.36,2.01,0.04,27.91
original,50,0,10,50,10,5,48.9,5.45,0.1,74.68,2.7016449,0.035258,0.0130506,18.1,2.02,0.04,27.64
original,52,0,10,50,10,5,48.78,5.43,0.08,74.38,2.6857634,0.038153,0.0142056,18.16,2.02,0.03,27.69
original,54,0,10,50,10,5,48.78,5.49,0.09,74.83,2.7190595,0.038518,0.0141659,17.94,2.02,0.03,27.52
original,56,0,10,50,10,5,48.97,5.42,0.09,74.65,2.6898705,0.03266,0.0121418,18.21,2.01,0.03,27.75
original,58,0,10,50,10,5,49.23,5.5,0.09,75.34,2.7256533,0.03645,0.0133729,18.06,2.02,0.03,27.64
original,60,0,10,50,10,5,48.7,5.5,0.09,74.78,2.7258344,0.043726,0.0160413,17.87,2.02,0.03,27.43
original,62,0,10,50,10,5,48.73,5.46,0.12,74.61,2.7107175,0.038318,0.0141357,17.98,2.01,0.04,27.52
original,64,0,10,50,10,5,48.8,5.45,0.1,74.64,2.7077755,0.040034,0.0147848,18.02,2.01,0.04,27.57
original,1,0,10,50,10,5,48.17,5.44,0.11,73.96,2.7047336,0.040443,0.0149527,17.81,2.01,0.04,27.34
original,2,0,10,50,10,5,48.82,5.44,0.1,74.54,2.699286,0.030269,0.0112137,18.09,2.02,0.04,27.61
original,4,0,10,50,10,5,48.34,5.43,0.1,74.14,2.6956181,0.030585,0.0113462,17.93,2.01,0.04,27.5
original,6,0,10,50,10,5,49.0,5.45,0.07,75.02,2.6985832,0.028088,0.0104084,18.16,2.02,0.03,27.8
original,8,0,10,50,10,5,50.02,5.48,0.12,76.21,2.7093871,0.037011,0.0136603,18.46,2.02,0.04,28.13
original,10,0,10,50,10,5,49.94,5.52,0.09,75.91,2.7242892,0.033933,0.0124557,18.33,2.03,0.03,27.86
original,12,0,10,50,10,5,51.0,5.53,0.1,77.05,2.7295916,0.05501,0.0201532,18.68,2.03,0.04,28.23
original,14,0,10,50,10,5,50.26,5.53,0.1,76.26,2.7386449,0.05656,0.0206525,18.35,2.02,0.04,27.85
original,16,0,10,50,10,5,50.02,5.55,0.1,76.28,2.7406423,0.036746,0.0134078,18.25,2.03,0.04,27.83
original,18,0,10,50,10,5,50.06,5.49,0.08,76.11,2.7105139,0.036901,0.013614,18.47,2.03,0.03,28.08
original,20,0,10,50,10,5,49.52,5.56,0.1,75.7,2.7474707,0.033623,0.0122378,18.02,2.02,0.04,27.55
original,22,0,10,50,10,5,50.55,5.61,0.12,76.85,2.7523908,0.039235,0.0142549,18.37,2.04,0.04,27.92
original,24,0,10,50,10,5,50.67,5.52,0.12,77.0,2.7210677,0.038837,0.0142727,18.62,2.03,0.04,28.3
original,26,0,10,50,10,5,50.08,5.5,0.09,76.31,2.7166474,0.037143,0.0136724,18.43,2.02,0.03,28.09
original,28,0,10,50,10,5,50.32,5.51,0.1,76.44,2.7052696,0.032361,0.0119622,18.6,2.04,0.04,28.26
original,30,0,10,50,10,5,49.96,5.54,0.1,76.22,2.7370874,0.034081,0.0124516,18.25,2.02,0.04,27.85
original,32,0,10,50,10,5,49.92,5.54,0.1,76.1,2.7369142,0.0411,0.0150169,18.24,2.02,0.04,27.81
original,34,0,10,50,10,5,50.44,5.53,0.08,76.83,2.7348872,0.036467,0.013334,18.44,2.02,0.03,28.09
original,36,0,10,50,10,5,50.49,5.55,0.12,77.0,2.7355871,0.036407,0.0133087,18.46,2.03,0.04,28.15
original,38,0,10,50,10,5,48.94,5.49,0.09,75.2,2.7294874,0.033667,0.0123346,17.93,2.01,0.03,27.55
original,40,0,10,50,10,5,49.09,5.45,0.09,75.21,2.7073373,0.036134,0.0133467,18.13,2.01,0.03,27.78
original,42,0,10,50,10,5,48.8,5.43,0.1,74.62,2.7028999,0.037848,0.0140027,18.05,2.01,0.04,27.61
original,44,0,10,50,10,5,49.48,5.49,0.11,75.66,2.70447,0.033342,0.0123285,18.3,2.03,0.04,27.98
original,46,0,10,50,10,5,49.39,5.45,0.09,75.54,2.6980851,0.036257,0.013438,18.31,2.02,0.03,28.0
original,48,0,10,50,10,5,49.21,5.43,0.1,75.16,2.6978489,0.036832,0.0136524,18.24,2.01,0.04,27.86
original,50,0,10,50,10,5,48.75,5.4,0.09,74.58,2.6786578,0.035497,0.0132518,18.2,2.02,0.03,27.84
original,52,0,10,50,10,5,49.5,5.46,0.09,75.72,2.7036278,0.035467,0.0131183,18.31,2.02,0.03,28.01
original,54,0,10,50,10,5,49.98,5.53,0.08,76.62,2.7420129,0.047514,0.0173281,18.23,2.02,0.03,27.94
original,56,0,10,50,10,5,49.22,5.46,0.11,75.44,2.7014064,0.031447,0.011641,18.22,2.02,0.04,27.93
original,58,0,10,50,10,5,49.34,5.48,0.1,75.48,2.713905,0.037044,0.0136497,18.18,2.02,0.04,27.81
original,60,0,10,50,10,5,49.74,5.48,0.11,75.99,2.7173112,0.051328,0.0188893,18.3,2.02,0.04,27.97
original,62,0,10,50,10,5,49.6,5.41,0.08,75.79,2.6852452,0.039159,0.014583,18.47,2.01,0.03,28.22
original,64,0,10,50,10,5,49.46,5.44,0.11,75.63,2.6994212,0.039332,0.0145705,18.32,2.02,0.04,28.02
original,1,0,10,50,10,5,48.75,5.45,0.1,74.82,2.7047673,0.042128,0.0155755,18.02,2.01,0.04,27.66
original,2,0,10,50,10,5,48.94,5.47,0.09,75.04,2.7150263,0.036381,0.0133999,18.03,2.01,0.03,27.64
original,4,0,10,50,10,5,48.6,5.47,0.09,74.59,2.7119653,0.031372,0.011568,17.92,2.02,0.03,27.5
original,6,0,10,50,10,5,48.57,5.47,0.09,74.64,2.7117367,0.03094,0.0114097,17.91,2.02,0.03,27.52
original,8,0,10,50,10,5,49.3,5.45,0.09,75.41,2.7048964,0.032758,0.0121106,18.23,2.01,0.03,27.88
original,10,0,10,50,10,5,49.73,5.47,0.11,76.01,2.7097634,0.031289,0.0115468,18.35,2.02,0.04,28.05
original,12,0,10,50,10,5,49.15,5.47,0.09,75.24,2.7138787,0.03861,0.0142269,18.11,2.02,0.03,27.72
original,14,0,10,50,10,5,48.95,5.43,0.09,74.94,2.7015937,0.036755,0.0136049,18.12,2.01,0.03,27.74
original,16,0,10,50,10,5,49.07,5.45,0.08,75.02,2.7011489,0.036031,0.0133391,18.17,2.02,0.03,27.77
original,18,0,10,50,10,5,49.25,5.47,0.11,75.51,2.7157749,0.037949,0.0139735,18.13,2.01,0.04,27.8
original,20,0,10,50,10,5,49.2,5.44,0.09,75.27,2.7005993,0.034345,0.0127175,18.22,2.01,0.03,27.87
original,22,0,10,50,10,5,49.17,5.49,0.09,75.44,2.7197593,0.034978,0.0128607,18.08,2.02,0.03,27.74
original,24,0,10,50,10,5,49.35,5.43,0.09,75.41,2.6960552,0.042532,0.0157756,18.3,2.01,0.03,27.97
original,26,0,10,50,10,5,49.34,5.47,0.11,75.58,2.7145778,0.03945,0.0145326,18.18,2.02,0.04,27.84
original,28,0,10,50,10,5,49.14,5.44,0.09,75.39,2.7017877,0.034809,0.0128837,18.19,2.01,0.03,27.9
original,30,0,10,50,10,5,49.6,5.49,0.09,75.94,2.7238971,0.0416,0.0152722,18.21,2.02,0.03,27.88
original,32,0,10,50,10,5,49.79,5.47,0.09,76.03,2.7012438,0.034706,0.0128482,18.43,2.02,0.03,28.15
original,34,0,10,50,10,5,49.52,5.45,0.11,75.89,2.7012831,0.033161,0.012276,18.33,2.02,0.04,28.09
original,36,0,10,50,10,5,49.32,5.45,0.08,75.6,2.712233,0.036413,0.0134255,18.18,2.01,0.03,27.87
original,38,0,10,50,10,5,49.33,5.47,0.09,75.58,2.7119919,0.036183,0.0133419,18.19,2.02,0.03,27.87
original,40,0,10,50,10,5,49.2,5.43,0.1,75.29,2.7010276,0.034588,0.0128055,18.22,2.01,0.04,27.87
original,42,0,10,50,10,5,49.79,5.46,0.1,76.18,2.7075824,0.039589,0.0146215,18.39,2.02,0.04,28.14
original,44,0,10,50,10,5,49.7,5.45,0.1,75.99,2.7018901,0.036199,0.0133977,18.39,2.02,0.04,28.12
original,46,0,10,50,10,5,49.57,5.42,0.1,75.66,2.6868218,0.032121,0.011955,18.45,2.02,0.04,28.16
original,48,0,10,50,10,5,49.78,5.49,0.08,76.16,2.7202787,0.041222,0.0151536,18.3,2.02,0.03,28.0
original,50,0,10,50,10,5,49.12,5.43,0.11,75.29,2.6847847,0.032689,0.0121757,18.3,2.02,0.04,28.04
original,52,0,10,50,10,5,49.37,5.47,0.1,75.66,2.7102102,0.03966,0.0146336,18.22,2.02,0.04,27.92
original,54,0,10,50,10,5,50.16,5.45,0.1,76.3,2.7019251,0.039269,0.0145337,18.56,2.02,0.04,28.24
original,56,0,10,50,10,5,49.31,5.43,0.08,75.37,2.6876323,0.031678,0.0117866,18.35,2.02,0.03,28.04
original,58,0,10,50,10,5,49.04,5.42,0.1,75.1,2.6920205,0.032835,0.0121972,18.22,2.01,0.04,27.9
original,60,0,10,50,10,5,49.74,5.44,0.1,75.99,2.6956937,0.041777,0.0154977,18.45,2.02,0.04,28.19
original,62,0,10,50,10,5,49.8,5.52,0.11,76.37,2.7247405,0.039839,0.0146212,18.28,2.03,0.04,28.03
original,64,0,10,50,10,5,49.71,5.48,0.09,76.16,2.7176965,0.040943,0.0150653,18.29,2.02,0.03,28.02
original,1,0,10,50,10,5,48.92,5.42,0.1,75.24,2.6929582,0.042393,0.0157422,18.17,2.01,0.04,27.94
original,2,0,10,50,10,5,49.12,5.43,0.11,75.45,2.6966172,0.033787,0.0125294,18.22,2.01,0.04,27.98
original,4,0,10,50,10,5,49.44,5.41,0.11,75.63,2.6817223,0.034569,0.0128906,18.44,2.02,0.04,28.2
original,6,0,10,50,10,5,49.09,5.42,0.08,75.3,2.6963039,0.032649,0.0121088,18.21,2.01,0.03,27.93
original,8,0,10,50,10,5,49.39,5.43,0.1,75.69,2.7055082,0.034832,0.0128745,18.26,2.01,0.04,27.98
original,10,0,10,50,10,5,49.69,5.42,0.1,75.94,2.6861445,0.036022,0.0134103,18.5,2.02,0.04,28.27
original,12,0,10,50,10,5,49.14,5.46,0.1,75.4,2.7127259,0.03605,0.0132892,18.11,2.01,0.04,27.79
original,14,0,10,50,10,5,49.21,5.47,0.08,75.51,2.7152678,0.034834,0.0128289,18.12,2.01,0.03,27.81
original,16,0,10,50,10,5,49.53,5.48,0.11,75.95,2.7158602,0.037684,0.0138755,18.24,2.02,0.04,27.97
original,18,0,10,50,10,5,49.5,5.42,0.08,75.79,2.6907779,0.037661,0.0139963,18.4,2.01,0.03,28.17
original,20,0,10,50,10,5,49.67,5.45,0.1,76.0,2.6925684,0.036192,0.0134414,18.45,2.02,0.04,28.23
original,22,0,10,50,10,5,49.91,5.45,0.1,76.42,2.709113,0.044272,0.0163419,18.42,2.01,0.04,28.21
original,24,0,10,50,10,5,49.76,5.46,0.11,76.31,2.7076454,0.033068,0.0122128,18.38,2.02,0.04,28.18
original,26,0,10,50,10,5,49.8,5.48,0.09,76.31,2.7045573,0.03702,0.013688,18.41,2.03,0.03,28.22
original,28,0,10,50,10,5,49.95,5.45,0.09,76.47,2.7065453,0.035745,0.0132069,18.46,2.01,0.03,28.25
original,30,0,10,50,10,5,49.91,5.45,0.08,76.5,2.7121533,0.036034,0.0132861,18.4,2.01,0.03,28.21
original,32,0,10,50,10,5,49.78,5.5,0.11,76.42,2.7247753,0.034159,0.0125364,18.27,2.02,0.04,28.05
original,34,0,10,50,10,5,49.33,5.42,0.08,75.56,2.6946374,0.03239,0.0120202,18.31,2.01,0.03,28.04
original,36,0,10,50,10,5,49.74,5.44,0.12,76.2,2.7008003,0.035232,0.013045,18.42,2.01,0.04,28.21
original,38,0,10,50,10,5,49.84,5.41,0.1,76.09,2.6880225,0.034078,0.0126777,18.54,2.01,0.04,28.31
original,40,0,10,50,10,5,50.73,5.48,0.09,77.31,2.7224797,0.053826,0.0197709,18.63,2.01,0.03,28.4
original,42,0,10,50,10,5,49.57,5.45,0.1,76.05,2.718228,0.035721,0.0131413,18.24,2.0,0.04,27.98
original,44,0,10,50,10,5,49.8,5.46,0.11,76.35,2.7124326,0.037421,0.0137961,18.36,2.01,0.04,28.15
original,46,0,10,50,10,5,49.35,5.43,0.09,75.61,2.698068,0.03492,0.0129426,18.29,2.01,0.03,28.02
original,48,0,10,50,10,5,49.4,5.42,0.09,75.69,2.6941642,0.032361,0.0120115,18.34,2.01,0.03,28.09
original,50,0,10,50,10,5,50.54,5.5,0.1,77.04,2.7362949,0.05452,0.0199248,18.47,2.01,0.04,28.15
original,52,0,10,50,10,5,49.56,5.48,0.11,75.9,2.7112513,0.032343,0.0119292,18.28,2.02,0.04,27.99
original,54,0,10,50,10,5,50.28,5.42,0.09,76.63,2.6838842,0.038132,0.0142078,18.73,2.02,0.03,28.55
original,56,0,10,50,10,5,50.63,5.55,0.1,77.11,2.7232418,0.039134,0.0143704,18.59,2.04,0.04,28.32
original,58,0,10,50,10,5,49.21,5.48,0.08,75.34,2.7096828,0.039085,0.0144242,18.16,2.02,0.03,27.8
original,60,0,10,50,10,5,49.77,5.46,0.1,76.18,2.7035864,0.039929,0.0147689,18.41,2.02,0.04,28.18
original,62,0,10,50,10,5,49.44,5.44,0.1,75.64,2.697691,0.03659,0.0135635,18.33,2.02,0.04,28.04
original,64,0,10,50,10,5,49.53,5.47,0.11,75.92,2.7193099,0.03936,0.0144743,18.21,2.01,0.04,27.92
original,1,0,10,50,10,5,48.89,5.52,0.1,75.7,2.7554397,0.044397,0.0161125,17.74,2.0,0.04,27.47
original,2,0,10,50,10,5,49.05,5.43,0.1,75.18,2.7024261,0.032378,0.0119811,18.15,2.01,0.04,27.82
original,4,0,10,50,10,5,48.91,5.43,0.08,75.08,2.7002858,0.033307,0.0123346,18.11,2.01,0.03,27.8
original,6,0,10,50,10,5,49.37,5.42,0.11,75.58,2.6952543,0.032287,0.0119792,18.32,2.01,0.04,28.04
original,8,0,10,50,10,5,48.94,5.43,0.1,75.2,2.7011845,0.031006,0.0114787,18.12,2.01,0.04,27.84
original,10,0,10,50,10,5,49.2,5.4,0.1,75.26,2.6854008,0.03092,0.0115141,18.32,2.01,0.04,28.03
original,12,0,10,50,10,5,49.86,5.43,0.08,76.05,2.7001255,0.033134,0.0122713,18.47,2.01,0.03,28.17
original,14,0,10,50,10,5,48.67,5.43,0.1,74.72,2.7005103,0.039597,0.0146628,18.02,2.01,0.04,27.67
original,16,0,10,50,10,5,49.4,5.49,0.1,75.81,2.7176704,0.034398,0.0126572,18.18,2.02,0.04,27.9
original,18,0,10,50,10,5,49.53,5.48,0.1,75.92,2.7183986,0.041763,0.0153631,18.22,2.02,0.04,27.93
original,20,0,10,50,10,5,49.2,5.47,0.08,75.37,2.7165471,0.034827,0.0128203,18.11,2.01,0.03,27.74
original,22,0,10,50,10,5,48.89,5.44,0.1,74.98,2.6993368,0.032994,0.012223,18.11,2.02,0.04,27.78
original,24,0,10,50,10,5,49.43,5.44,0.09,75.63,2.7002979,0.034532,0.0127882,18.31,2.01,0.03,28.01
original,26,0,10,50,10,5,49.42,5.48,0.1,75.74,2.7150666,0.036236,0.0133463,18.2,2.02,0.04,27.9
original,28,0,10,50,10,5,49.64,5.41,0.09,75.62,2.6862116,0.038963,0.0145048,18.48,2.01,0.03,28.15
original,30,0,10,50,10,5,49.43,5.47,0.11,75.77,2.7142778,0.042428,0.0156314,18.21,2.02,0.04,27.92
original,32,0,10,50,10,5,49.05,5.4,0.09,75.0,2.6783495,0.033771,0.0126089,18.31,2.02,0.03,28.0
original,34,0,10,50,10,5,49.1,5.42,0.09,75.06,2.6814448,0.031405,0.011712,18.31,2.02,0.03,27.99
original,36,0,10,50,10,5,49.19,5.44,0.08,75.26,2.6947553,0.035068,0.0130134,18.25,2.02,0.03,27.93
original,38,0,10,50,10,5,49.18,5.46,0.12,75.35,2.7074876,0.035811,0.0132267,18.16,2.02,0.04,27.83
original,40,0,10,50,10,5,49.54,5.47,0.1,75.55,2.6976446,0.040678,0.0150791,18.36,2.03,0.04,28.01
original,42,0,10,50,10,5,48.96,5.44,0.1,74.94,2.6960667,0.033587,0.0124578,18.16,2.02,0.04,27.8
original,44,0,10,50,10,5,49.03,5.46,0.09,74.94,2.7048616,0.034758,0.0128502,18.13,2.02,0.03,27.71
original,46,0,10,50,10,5,49.27,5.46,0.1,75.38,2.7042489,0.038463,0.0142232,18.22,2.02,0.04,27.87
original,48,0,10,50,10,5,49.0,5.45,0.08,75.01,2.704857,0.034112,0.0126114,18.12,2.01,0.03,27.73
original,50,0,10,50,10,5,49.04,5.42,0.11,75.11,2.6924446,0.031496,0.0116979,18.21,2.01,0.04,27.9
original,52,0,10,50,10,5,69.56,6.5,0.1,97.82,2.750593,0.033078,0.0120258,25.29,2.36,0.04,35.56
original,54,0,10,50,10,5,79.92,7.68,0.11,109.38,2.856496,0.0423,0.0148084,27.98,2.69,0.04,38.29
original,56,0,10,50,10,5,83.52,7.57,0.11,113.07,2.9701667,0.037569,0.0126488,28.12,2.55,0.04,38.07
original,58,0,10,50,10,5,85.63,7.29,0.09,114.49,2.8729556,0.03781,0.0131607,29.81,2.54,0.03,39.85
original,60,0,10,50,10,5,82.64,7.2,0.11,111.85,2.9173141,0.046365,0.015893,28.33,2.47,0.04,38.34
original,62,0,10,50,10,5,83.96,7.25,0.1,113.55,2.9253133,0.035934,0.0122838,28.7,2.48,0.03,38.82
original,64,0,10,50,10,5,90.51,7.2,0.1,119.88,2.9263568,0.058785,0.0200881,30.93,2.46,0.03,40.97
original,1,0,10,50,10,5,51.37,5.55,0.13,77.96,2.7113011,0.044653,0.0164692,18.95,2.05,0.05,28.75
original,2,0,10,50,10,5,50.05,5.48,0.09,76.25,2.7067754,0.035334,0.0130539,18.49,2.02,0.03,28.17
original,4,0,10,50,10,5,50.07,5.55,0.08,76.47,2.7312895,0.036747,0.0134541,18.33,2.03,0.03,28.0
original,6,0,10,50,10,5,50.38,5.47,0.1,76.66,2.6873773,0.034871,0.0129758,18.75,2.04,0.04,28.53
original,8,0,10,50,10,5,50.86,5.51,0.12,77.16,2.7064001,0.034656,0.0128052,18.79,2.04,0.04,28.51
original,10,0,10,50,10,5,51.35,5.54,0.09,77.84,2.7379697,0.04701,0.0171697,18.75,2.02,0.03,28.43
original,12,0,10,50,10,5,50.39,5.55,0.11,77.04,2.7284733,0.043028,0.01577,18.47,2.03,0.04,28.24
original,14,0,10,50,10,5,49.57,5.47,0.08,75.86,2.7127228,0.037357,0.013771,18.27,2.02,0.03,27.96
original,16,0,10,50,10,5,49.43,5.48,0.11,75.63,2.7073464,0.034397,0.0127051,18.26,2.02,0.04,27.94
