version,n-workers,n-secondary-workers,n-reservations,n-relations,n-queries,password-work-factor,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
original,34,0,1000,50,10,5,163.53,10.13,0.06,207.9,4.8100882,2.093972,0.4353292,34.0,2.11,0.01,43.22
original,36,0,1000,50,10,5,166.48,10.25,0.17,211.16,4.8364892,2.143209,0.4431332,34.42,2.12,0.04,43.66
original,38,0,1000,50,10,5,162.46,10.03,0.18,206.62,4.7787388,2.069967,0.4331618,34.0,2.1,0.04,43.24
original,40,0,1000,50,10,5,160.6,9.95,0.06,204.41,4.7516598,2.054474,0.4323698,33.8,2.09,0.01,43.02
original,42,0,1000,50,10,5,170.8,10.3,0.15,216.19,4.9111997,2.241643,0.4564349,34.78,2.1,0.03,44.02
original,44,0,1000,50,10,5,163.73,10.13,0.18,208.38,4.813605,2.108653,0.4380611,34.01,2.1,0.04,43.29
original,46,0,1000,50,10,5,155.17,9.69,0.07,198.07,4.6179236,1.967908,0.4261456,33.6,2.1,0.02,42.89
original,48,0,1000,50,10,5,159.84,9.95,0.14,203.55,4.7152282,2.039066,0.4324427,33.9,2.11,0.03,43.17
original,50,0,1000,50,10,5,164.67,10.1,0.17,209.03,4.8084162,2.121443,0.4411937,34.25,2.1,0.04,43.47
original,52,0,1000,50,10,5,165.93,10.14,0.1,210.77,4.8287011,2.144269,0.4440675,34.36,2.1,0.02,43.65
original,54,0,1000,50,10,5,169.47,10.31,0.16,215.06,4.905138,2.213938,0.4513508,34.55,2.1,0.03,43.84
original,56,0,1000,50,10,5,165.66,10.19,0.18,210.6,4.8379722,2.142301,0.4428097,34.24,2.11,0.04,43.53
original,58,0,1000,50,10,5,171.42,10.31,0.06,216.69,4.891505,2.220034,0.453855,35.04,2.11,0.01,44.3
original,60,0,1000,50,10,5,169.67,10.3,0.16,215.06,4.9056254,2.227327,0.4540353,34.59,2.1,0.03,43.84
original,62,0,1000,50,10,5,169.23,10.28,0.18,214.53,4.8884878,2.203472,0.4507472,34.62,2.1,0.04,43.88
original,64,0,1000,50,10,5,172.26,10.43,0.08,217.94,4.9476647,2.268867,0.4585733,34.82,2.11,0.02,44.05
original,1,0,1000,50,10,5,94.0,10.72,0.18,149.59,5.5484047,2.813775,0.5071323,16.94,1.93,0.03,26.96
original,2,0,1000,50,10,5,106.33,9.33,0.17,152.06,4.7174887,2.039856,0.4324029,22.54,1.98,0.04,32.23
original,4,0,1000,50,10,5,115.81,8.66,0.05,156.53,4.3016379,1.619008,0.3763701,26.92,2.01,0.01,36.39
original,6,0,1000,50,10,5,123.55,8.73,0.15,163.94,4.285303,1.605743,0.3747093,28.83,2.04,0.04,38.26
original,8,0,1000,50,10,5,133.66,8.91,0.13,173.9,4.3089732,1.62698,0.3775795,31.02,2.07,0.03,40.36
original,10,0,1000,50,10,5,136.87,9.07,0.12,177.84,4.3781565,1.686538,0.3852165,31.26,2.07,0.03,40.62
original,12,0,1000,50,10,5,140.16,9.1,0.15,181.12,4.3796695,1.710794,0.3906217,32.0,2.08,0.03,41.35
original,14,0,1000,50,10,5,142.74,9.27,0.14,183.88,4.44842,1.750176,0.3934377,32.09,2.08,0.03,41.34
original,16,0,1000,50,10,5,141.93,9.21,0.11,183.14,4.4323918,1.754859,0.3959169,32.02,2.08,0.02,41.32
original,18,0,1000,50,10,5,149.11,9.52,0.17,191.36,4.5614517,1.851593,0.4059219,32.69,2.09,0.04,41.95
original,20,0,1000,50,10,5,143.81,9.25,0.15,184.78,4.4295151,1.757608,0.3967947,32.47,2.09,0.03,41.72
original,22,0,1000,50,10,5,150.6,9.52,0.09,192.43,4.5447933,1.874877,0.412533,33.14,2.09,0.02,42.34
original,24,0,1000,50,10,5,149.63,9.55,0.14,191.78,4.574794,1.893007,0.4137907,32.71,2.09,0.03,41.92
original,26,0,1000,50,10,5,154.77,9.75,0.18,197.86,4.6582041,1.97635,0.4242729,33.23,2.09,0.04,42.48
original,28,0,1000,50,10,5,156.85,9.88,0.08,200.47,4.7115263,1.994334,0.4232883,33.29,2.1,0.02,42.55
original,30,0,1000,50,10,5,159.43,9.9,0.16,203.03,4.7210265,2.04178,0.4324865,33.77,2.1,0.03,43.01
original,32,0,1000,50,10,5,161.78,9.99,0.18,205.76,4.7619908,2.089868,0.4388644,33.97,2.1,0.04,43.21
original,34,0,1000,50,10,5,160.84,9.93,0.08,204.36,4.7284146,2.076923,0.439243,34.02,2.1,0.02,43.22
original,36,0,1000,50,10,5,155.97,9.82,0.17,199.25,4.6850943,1.977128,0.4220039,33.29,2.1,0.04,42.53
original,38,0,1000,50,10,5,161.59,9.99,0.16,205.49,4.7614809,2.077383,0.4362893,33.94,2.1,0.03,43.16
original,40,0,1000,50,10,5,162.35,10.08,0.09,206.45,4.8060902,2.111186,0.4392731,33.78,2.1,0.02,42.96
original,42,0,1000,50,10,5,164.18,10.09,0.15,208.45,4.813795,2.151925,0.447033,34.11,2.1,0.03,43.3
original,44,0,1000,50,10,5,166.74,10.27,0.18,211.5,4.8822157,2.186924,0.4479368,34.15,2.1,0.04,43.32
original,46,0,1000,50,10,5,163.26,10.02,0.07,207.09,4.7618694,2.09861,0.4407114,34.28,2.1,0.01,43.49
original,48,0,1000,50,10,5,162.93,10.07,0.14,207.02,4.7951444,2.110902,0.4402166,33.98,2.1,0.03,43.17
original,50,0,1000,50,10,5,165.04,10.14,0.17,209.6,4.8279077,2.147944,0.4449016,34.18,2.1,0.04,43.41
original,52,0,1000,50,10,5,165.71,10.15,0.07,210.14,4.8319402,2.153826,0.4457477,34.29,2.1,0.01,43.49
original,54,0,1000,50,10,5,167.78,10.24,0.15,212.56,4.8634484,2.190951,0.4504933,34.5,2.11,0.03,43.71
original,56,0,1000,50,10,5,163.54,10.02,0.18,207.54,4.7594548,2.102674,0.4417888,34.36,2.11,0.04,43.61
original,58,0,1000,50,10,5,173.86,10.51,0.07,219.63,4.9837168,2.300244,0.4615519,34.89,2.11,0.01,44.07
original,60,0,1000,50,10,5,162.63,10.0,0.13,206.41,4.757248,2.098123,0.4410371,34.19,2.1,0.03,43.39
original,62,0,1000,50,10,5,174.22,10.54,0.2,220.26,4.998064,2.300708,0.4603198,34.86,2.11,0.04,44.07
original,64,0,1000,50,10,5,171.64,10.36,0.08,217.11,4.9413025,2.263443,0.4580661,34.74,2.1,0.02,43.94
original,1,0,1000,50,10,5,94.23,10.55,0.18,148.87,5.4528914,2.810513,0.515417,17.28,1.93,0.03,27.3
original,2,0,1000,50,10,5,104.71,9.14,0.16,149.27,4.622455,1.940655,0.4198321,22.65,1.98,0.03,32.29
original,4,0,1000,50,10,5,118.11,8.64,0.06,158.41,4.2773011,1.602393,0.3746271,27.61,2.02,0.01,37.04
original,6,0,1000,50,10,5,124.32,8.87,0.13,165.09,4.3625817,1.669962,0.3827921,28.5,2.03,0.03,37.84
original,8,0,1000,50,10,5,132.82,8.84,0.15,172.54,4.2594146,1.584602,0.3720234,31.18,2.08,0.04,40.51
original,10,0,1000,50,10,5,135.43,8.98,0.09,175.59,4.3257315,1.648439,0.3810775,31.31,2.08,0.02,40.59
original,12,0,1000,50,10,5,139.67,9.14,0.17,180.58,4.390282,1.713488,0.3902911,31.81,2.08,0.04,41.13
original,14,0,1000,50,10,5,144.16,9.31,0.14,185.59,4.4715594,1.769715,0.3957713,32.24,2.08,0.03,41.5
original,16,0,1000,50,10,5,142.84,9.2,0.1,183.89,4.4165595,1.727279,0.3910915,32.34,2.08,0.02,41.64
original,18,0,1000,50,10,5,143.33,9.29,0.15,184.85,4.4560141,1.758972,0.3947411,32.17,2.08,0.03,41.48
original,20,0,1000,50,10,5,148.72,9.45,0.17,190.73,4.5304852,1.856848,0.4098563,32.83,2.09,0.04,42.1
original,22,0,1000,50,10,5,148.31,9.42,0.09,190.06,4.5134978,1.840075,0.4076827,32.86,2.09,0.02,42.11
original,24,0,1000,50,10,5,144.53,9.28,0.17,185.92,4.440164,1.770841,0.3988233,32.55,2.09,0.04,41.87
original,26,0,1000,50,10,5,160.24,9.99,0.16,204.2,4.7479446,2.055934,0.4330156,33.75,2.1,0.03,43.01
original,28,0,1000,50,10,5,165.25,10.16,0.09,209.83,4.8338993,2.127012,0.4400199,34.19,2.1,0.02,43.41
original,30,0,1000,50,10,5,160.98,10.01,0.17,204.98,4.7528847,2.040032,0.4292198,33.87,2.11,0.04,43.13
original,32,0,1000,50,10,5,164.72,10.19,0.17,209.59,4.8393775,2.137752,0.4417411,34.04,2.11,0.04,43.31
original,34,0,1000,50,10,5,163.37,10.04,0.06,207.55,4.7914351,2.100479,0.438382,34.1,2.1,0.01,43.32
original,36,0,1000,50,10,5,155.86,9.78,0.13,199.09,4.6693483,1.972453,0.4224258,33.38,2.09,0.03,42.64
original,38,0,1000,50,10,5,164.66,10.05,0.19,208.79,4.7849388,2.148074,0.448924,34.41,2.1,0.04,43.63
original,40,0,1000,50,10,5,158.82,9.91,0.08,202.26,4.7224343,2.03551,0.4310298,33.63,2.1,0.02,42.83
original,42,0,1000,50,10,5,163.53,10.08,0.13,207.62,4.783136,2.104911,0.4400692,34.19,2.11,0.03,43.41
original,44,0,1000,50,10,5,159.94,9.95,0.18,203.68,4.7362401,2.044929,0.4317621,33.77,2.1,0.04,43.0
original,46,0,1000,50,10,5,167.94,10.27,0.08,212.8,4.8861936,2.199085,0.450061,34.37,2.1,0.02,43.55
original,48,0,1000,50,10,5,159.08,9.93,0.16,202.6,4.724922,2.039401,0.4316264,33.67,2.1,0.03,42.88
original,50,0,1000,50,10,5,167.85,10.25,0.17,212.66,4.8618134,2.197344,0.4519598,34.52,2.11,0.03,43.74
original,52,0,1000,50,10,5,167.05,10.3,0.07,212.03,4.9088474,2.203613,0.4489064,34.03,2.1,0.01,43.19
original,54,0,1000,50,10,5,155.62,9.8,0.14,198.67,4.6583975,1.961535,0.4210751,33.41,2.1,0.03,42.65
original,56,0,1000,50,10,5,167.38,10.25,0.18,212.57,4.8780461,2.180723,0.4470485,34.31,2.1,0.04,43.58
original,58,0,1000,50,10,5,165.65,10.15,0.08,210.24,4.8256123,2.143807,0.444256,34.33,2.1,0.02,43.57
original,60,0,1000,50,10,5,164.42,10.1,0.16,208.95,4.7958818,2.107382,0.4394149,34.28,2.11,0.03,43.57
original,62,0,1000,50,10,5,167.96,10.29,0.16,212.98,4.8627585,2.206408,0.4537359,34.54,2.12,0.03,43.8
original,64,0,1000,50,10,5,173.43,10.52,0.06,219.29,4.9978444,2.299532,0.4601048,34.7,2.1,0.01,43.88
original,1,0,1000,50,10,5,94.02,10.63,0.2,148.8,5.490805,2.808638,0.5115166,17.12,1.94,0.04,27.1
original,2,0,1000,50,10,5,103.46,9.1,0.14,147.89,4.6166807,1.941322,0.4205017,22.41,1.97,0.03,32.03
original,4,0,1000,50,10,5,116.05,8.73,0.06,157.21,4.3431644,1.660347,0.3822897,26.72,2.01,0.01,36.2
original,6,0,1000,50,10,5,122.26,8.75,0.14,162.51,4.2826525,1.599658,0.3735204,28.55,2.04,0.03,37.95
original,8,0,1000,50,10,5,136.04,8.94,0.14,176.29,4.318947,1.629704,0.3773383,31.5,2.07,0.03,40.82
original,10,0,1000,50,10,5,136.63,9.03,0.13,177.18,4.3498241,1.672207,0.3844309,31.41,2.08,0.03,40.73
original,12,0,1000,50,10,5,135.03,8.97,0.14,175.1,4.3213369,1.643064,0.3802212,31.25,2.08,0.03,40.52
original,14,0,1000,50,10,5,141.53,9.21,0.18,182.7,4.4278254,1.739345,0.3928215,31.96,2.08,0.04,41.26
original,16,0,1000,50,10,5,145.71,9.33,0.1,187.14,4.4808733,1.796327,0.4008877,32.52,2.08,0.02,41.76
original,18,0,1000,50,10,5,146.59,9.34,0.15,188.14,4.484975,1.803187,0.4020506,32.68,2.08,0.03,41.95
original,20,0,1000,50,10,5,147.72,9.49,0.15,189.63,4.5452858,1.844574,0.4058213,32.5,2.09,0.03,41.72
original,22,0,1000,50,10,5,151.14,9.53,0.1,193.1,4.5681656,1.895264,0.4148851,33.09,2.09,0.02,42.27
original,24,0,1000,50,10,5,156.7,9.79,0.13,199.77,4.6677293,1.970188,0.422087,33.57,2.1,0.03,42.8
original,26,0,1000,50,10,5,153.39,9.59,0.19,195.84,4.5784484,1.930325,0.4216112,33.5,2.09,0.04,42.77
original,28,0,1000,50,10,5,156.72,9.86,0.08,200.15,4.7083154,2.033056,0.4318012,33.29,2.09,0.02,42.51
original,30,0,1000,50,10,5,157.19,9.84,0.14,200.41,4.7042885,2.026048,0.4306811,33.41,2.09,0.03,42.6
original,32,0,1000,50,10,5,157.27,9.9,0.18,201.17,4.7383589,2.015337,0.4253238,33.19,2.09,0.04,42.46
original,34,0,1000,50,10,5,162.93,10.07,0.1,207.0,4.815158,2.133218,0.4430214,33.84,2.09,0.02,42.99
original,36,0,1000,50,10,5,157.92,9.86,0.18,201.14,4.6924491,2.008613,0.4280522,33.65,2.1,0.04,42.86
original,38,0,1000,50,10,5,163.0,10.18,0.16,207.44,4.8331245,2.11184,0.4369513,33.73,2.11,0.03,42.92
original,40,0,1000,50,10,5,157.64,9.96,0.08,200.8,4.7328891,2.024734,0.4278009,33.31,2.1,0.02,42.43
original,42,0,1000,50,10,5,164.37,10.19,0.19,208.7,4.8424984,2.148702,0.4437176,33.94,2.1,0.04,43.1
original,44,0,1000,50,10,5,157.94,9.93,0.13,201.24,4.7359441,2.040617,0.4308786,33.35,2.1,0.03,42.49
original,46,0,1000,50,10,5,165.34,10.19,0.07,209.64,4.8388929,2.158274,0.4460264,34.17,2.11,0.01,43.32
original,48,0,1000,50,10,5,155.91,9.82,0.13,198.71,4.6710874,1.99442,0.4269712,33.38,2.1,0.03,42.54
original,50,0,1000,50,10,5,163.48,10.15,0.19,207.83,4.8140389,2.104842,0.43723,33.96,2.11,0.04,43.17
original,52,0,1000,50,10,5,166.68,10.3,0.09,211.71,4.8963722,2.18141,0.4455156,34.04,2.1,0.02,43.24
original,54,0,1000,50,10,5,157.82,9.84,0.18,200.89,4.6706524,2.007027,0.4297102,33.79,2.11,0.04,43.01
original,56,0,1000,50,10,5,156.82,9.88,0.17,200.06,4.701565,2.016937,0.4289927,33.35,2.1,0.04,42.55
original,58,0,1000,50,10,5,158.92,9.88,0.09,202.16,4.6967028,2.02671,0.4315176,33.84,2.1,0.02,43.04
original,60,0,1000,50,10,5,161.89,10.06,0.17,205.76,4.7719831,2.083967,0.4367088,33.93,2.11,0.04,43.12
original,62,0,1000,50,10,5,167.44,10.29,0.19,212.48,4.879051,2.188952,0.448643,34.32,2.11,0.04,43.55
original,64,0,1000,50,10,5,170.1,10.4,0.07,215.52,4.9240335,2.244178,0.4557601,34.54,2.11,0.01,43.77
original,1,0,1000,50,10,5,94.66,10.66,0.17,149.89,5.5051878,2.809529,0.5103421,17.19,1.94,0.03,27.23
original,2,0,1000,50,10,5,105.76,9.26,0.17,151.21,4.6922024,2.004563,0.4272115,22.54,1.97,0.04,32.23
original,4,0,1000,50,10,5,116.33,8.49,0.04,156.13,4.2099772,1.522059,0.3615362,27.63,2.02,0.01,37.09
original,6,0,1000,50,10,5,123.15,9.01,0.14,164.66,4.4240176,1.740124,0.3933357,27.84,2.04,0.03,37.22
original,8,0,1000,50,10,5,135.58,9.01,0.15,176.12,4.3423829,1.674839,0.3856958,31.22,2.07,0.03,40.56
original,10,0,1000,50,10,5,133.68,8.87,0.1,173.5,4.2836303,1.59806,0.3730621,31.21,2.07,0.02,40.5
original,12,0,1000,50,10,5,138.44,9.09,0.13,179.18,4.3844704,1.675493,0.3821426,31.58,2.07,0.03,40.87
original,14,0,1000,50,10,5,137.91,9.11,0.17,178.58,4.3888835,1.720016,0.3919029,31.42,2.08,0.04,40.69
original,16,0,1000,50,10,5,140.71,9.07,0.11,181.28,4.3654012,1.715037,0.3928704,32.23,2.08,0.03,41.53
original,18,0,1000,50,10,5,149.03,9.49,0.14,191.08,4.5517712,1.876813,0.4123259,32.74,2.08,0.03,41.98
original,20,0,1000,50,10,5,148.57,9.52,0.2,190.58,4.5626474,1.886766,0.4135244,32.56,2.09,0.04,41.77
original,22,0,1000,50,10,5,153.0,9.63,0.09,195.29,4.6030348,1.931567,0.419629,33.24,2.09,0.02,42.43
original,24,0,1000,50,10,5,150.98,9.57,0.18,193.32,4.5717993,1.907481,0.4172276,33.02,2.09,0.04,42.29
original,26,0,1000,50,10,5,147.01,9.39,0.15,188.53,4.495102,1.824885,0.4059719,32.7,2.09,0.03,41.94
original,28,0,1000,50,10,5,157.95,9.89,0.09,201.28,4.7227587,2.027625,0.4293306,33.44,2.09,0.02,42.62
original,30,0,1000,50,10,5,160.62,9.96,0.16,204.38,4.7499185,2.060539,0.4338051,33.82,2.1,0.03,43.03
original,32,0,1000,50,10,5,158.39,9.87,0.19,201.87,4.7092777,2.030455,0.4311606,33.63,2.1,0.04,42.87
original,34,0,1000,50,10,5,160.99,9.98,0.08,204.66,4.7549657,2.068728,0.4350669,33.86,2.1,0.02,43.04
original,36,0,1000,50,10,5,164.68,10.08,0.14,208.9,4.7954685,2.12839,0.4438336,34.34,2.1,0.03,43.56
original,38,0,1000,50,10,5,159.8,9.92,0.15,203.36,4.7308149,2.045649,0.4324094,33.78,2.1,0.03,42.99
original,40,0,1000,50,10,5,162.44,10.0,0.09,206.32,4.7774659,2.113772,0.4424463,34.0,2.09,0.02,43.19
original,42,0,1000,50,10,5,161.16,10.01,0.17,205.2,4.7730687,2.071699,0.4340392,33.76,2.1,0.04,42.99
original,44,0,1000,50,10,5,156.84,9.84,0.14,200.16,4.6886532,2.006349,0.4279159,33.45,2.1,0.03,42.69
original,46,0,1000,50,10,5,159.38,9.9,0.11,202.74,4.7137714,2.057074,0.4363966,33.81,2.1,0.02,43.01
original,48,0,1000,50,10,5,160.26,9.98,0.17,203.9,4.7478951,2.063574,0.4346292,33.75,2.1,0.04,42.95
original,50,0,1000,50,10,5,163.81,10.14,0.16,207.99,4.826994,2.111794,0.4374967,33.94,2.1,0.03,43.09
original,52,0,1000,50,10,5,164.62,10.1,0.07,208.73,4.8167434,2.139686,0.4442184,34.18,2.1,0.01,43.33
original,54,0,1000,50,10,5,164.46,10.17,0.17,208.76,4.8375643,2.153143,0.4450882,34.0,2.1,0.04,43.15
original,56,0,1000,50,10,5,166.09,10.21,0.14,210.64,4.8541084,2.17544,0.4481647,34.22,2.1,0.03,43.39
original,58,0,1000,50,10,5,167.58,10.28,0.07,212.48,4.8943853,2.190025,0.4474566,34.24,2.1,0.01,43.41
original,60,0,1000,50,10,5,171.02,10.4,0.16,216.53,4.943836,2.246893,0.4544837,34.59,2.1,0.03,43.8
original,62,0,1000,50,10,5,161.55,10.05,0.17,205.45,4.7654012,2.078689,0.4362044,33.9,2.11,0.04,43.11
original,64,0,1000,50,10,5,162.44,10.06,0.06,206.36,4.7872684,2.10644,0.4400088,33.93,2.1,0.01,43.11
original,1,0,1000,50,10,5,93.29,10.62,0.17,147.86,5.490404,2.811906,0.5121492,16.99,1.93,0.03,26.93
original,2,0,1000,50,10,5,105.57,9.33,0.2,151.21,4.7319388,2.053437,0.4339526,22.31,1.97,0.04,31.96
original,4,0,1000,50,10,5,117.98,8.61,0.06,158.34,4.2754757,1.607343,0.3759448,27.59,2.01,0.01,37.03
original,6,0,1000,50,10,5,120.0,8.74,0.13,160.38,4.300173,1.613596,0.3752398,27.91,2.03,0.03,37.3
original,8,0,1000,50,10,5,129.85,8.73,0.17,169.12,4.2273444,1.54206,0.3647822,30.72,2.07,0.04,40.01
original,10,0,1000,50,10,5,134.63,8.91,0.11,174.36,4.2778067,1.621977,0.3791609,31.47,2.08,0.03,40.76
original,12,0,1000,50,10,5,135.04,9.04,0.14,175.48,4.3623799,1.677501,0.384538,30.96,2.07,0.03,40.23
original,14,0,1000,50,10,5,141.74,9.28,0.14,182.79,4.450622,1.759206,0.3952719,31.85,2.09,0.03,41.07
original,16,0,1000,50,10,5,142.53,9.19,0.12,183.16,4.3990743,1.748096,0.3973782,32.4,2.09,0.03,41.64
original,18,0,1000,50,10,5,146.51,9.42,0.15,188.24,4.5129802,1.825489,0.4044975,32.46,2.09,0.03,41.71
original,20,0,1000,50,10,5,148.95,9.48,0.18,190.79,4.5355948,1.857492,0.4095366,32.84,2.09,0.04,42.07
original,22,0,1000,50,10,5,148.58,9.48,0.08,190.41,4.5475294,1.858305,0.4086406,32.67,2.08,0.02,41.87
original,24,0,1000,50,10,5,151.34,9.6,0.15,193.6,4.5878084,1.899624,0.4140591,32.99,2.09,0.03,42.2
original,26,0,1000,50,10,5,157.23,9.79,0.17,200.15,4.646535,2.003194,0.4311157,33.84,2.11,0.04,43.08
original,28,0,1000,50,10,5,154.28,9.76,0.1,197.29,4.6607468,1.943673,0.4170304,33.1,2.09,0.02,42.33
original,30,0,1000,50,10,5,156.68,9.82,0.17,199.81,4.6876251,1.989466,0.4244081,33.42,2.09,0.04,42.62
original,32,0,1000,50,10,5,159.47,9.9,0.16,202.88,4.7205065,2.056863,0.4357293,33.78,2.1,0.03,42.98
original,34,0,1000,50,10,5,159.24,9.89,0.08,202.36,4.7215394,2.043416,0.432786,33.73,2.09,0.02,42.86
original,36,0,1000,50,10,5,156.91,9.88,0.14,200.01,4.7034883,2.012757,0.4279286,33.36,2.1,0.03,42.52
original,38,0,1000,50,10,5,163.31,10.09,0.17,207.37,4.8012123,2.131354,0.44392,34.01,2.1,0.04,43.19
original,40,0,1000,50,10,5,161.99,10.03,0.1,205.73,4.7715062,2.099728,0.4400556,33.95,2.1,0.02,43.12
original,42,0,1000,50,10,5,158.6,9.96,0.13,201.85,4.7378079,2.028988,0.4282546,33.48,2.1,0.03,42.6
original,44,0,1000,50,10,5,163.32,10.12,0.18,207.55,4.8103372,2.123304,0.4414044,33.95,2.1,0.04,43.15
original,46,0,1000,50,10,5,166.11,10.2,0.08,210.49,4.8516417,2.171344,0.4475483,34.24,2.1,0.02,43.39
original,48,0,1000,50,10,5,160.35,9.96,0.18,203.98,4.7380267,2.056722,0.4340883,33.84,2.1,0.04,43.05
original,50,0,1000,50,10,5,170.32,10.3,0.16,215.27,4.8959691,2.246371,0.4588205,34.79,2.1,0.03,43.97
original,52,0,1000,50,10,5,168.21,10.33,0.08,213.04,4.9109402,2.221622,0.4523822,34.25,2.1,0.02,43.38
original,54,0,1000,50,10,5,166.9,10.29,0.17,211.6,4.8810063,2.190987,0.4488802,34.19,2.11,0.03,43.35
original,56,0,1000,50,10,5,167.07,10.23,0.17,211.63,4.8648973,2.187203,0.4495887,34.34,2.1,0.03,43.5
original,58,0,1000,50,10,5,160.98,10.0,0.08,204.87,4.7671712,2.078084,0.4359155,33.77,2.1,0.02,42.98
original,60,0,1000,50,10,5,169.63,10.37,0.15,214.69,4.9101097,2.233289,0.4548349,34.55,2.11,0.03,43.72
original,62,0,1000,50,10,5,172.82,10.46,0.19,218.57,4.9781005,2.278648,0.4577344,34.72,2.1,0.04,43.91
original,64,0,1000,50,10,5,166.17,10.23,0.07,210.74,4.8563255,2.163324,0.4454652,34.22,2.11,0.01,43.39
original,1,0,1000,50,10,5,94.02,10.66,0.21,148.92,5.5033604,2.814805,0.5114702,17.08,1.94,0.04,27.06
original,2,0,1000,50,10,5,104.21,9.11,0.15,148.75,4.597612,1.9427,0.4225454,22.67,1.98,0.03,32.35
original,4,0,1000,50,10,5,116.23,8.74,0.06,157.16,4.3486386,1.640528,0.3772509,26.73,2.01,0.01,36.14
original,6,0,1000,50,10,5,124.05,8.8,0.13,164.78,4.3231831,1.636775,0.3786041,28.69,2.04,0.03,38.12
original,8,0,1000,50,10,5,133.87,8.86,0.17,173.58,4.2659056,1.592835,0.3733873,31.38,2.08,0.04,40.69
original,10,0,1000,50,10,5,134.49,8.96,0.11,174.53,4.3201271,1.636539,0.3788173,31.13,2.07,0.03,40.4
original,12,0,1000,50,10,5,140.58,9.13,0.13,181.37,4.3949862,1.736734,0.3951626,31.99,2.08,0.03,41.27
original,14,0,1000,50,10,5,142.59,9.23,0.17,183.54,4.4330869,1.73907,0.3922932,32.16,2.08,0.04,41.4
original,16,0,1000,50,10,5,147.3,9.43,0.12,189.17,4.5193564,1.834825,0.4059925,32.59,2.09,0.03,41.86
original,18,0,1000,50,10,5,149.94,9.65,0.17,192.79,4.6171802,1.896675,0.4107864,32.47,2.09,0.04,41.75
original,20,0,1000,50,10,5,148.06,9.5,0.16,190.01,4.5249289,1.818918,0.4019771,32.72,2.1,0.04,41.99
original,22,0,1000,50,10,5,157.13,9.78,0.07,200.19,4.6595132,1.96494,0.421705,33.72,2.1,0.02,42.96
original,24,0,1000,50,10,5,153.89,9.7,0.2,196.41,4.6229338,1.913235,0.4138573,33.29,2.1,0.04,42.49
original,26,0,1000,50,10,5,151.61,9.6,0.15,193.83,4.5851927,1.903278,0.4150923,33.07,2.09,0.03,42.27
original,28,0,1000,50,10,5,149.2,9.49,0.08,190.88,4.5410293,1.869739,0.4117434,32.86,2.09,0.02,42.03
original,30,0,1000,50,10,5,155.89,9.77,0.14,198.84,4.6590619,1.991931,0.4275391,33.46,2.1,0.03,42.68
original,32,0,1000,50,10,5,158.49,9.97,0.18,202.44,4.7638581,2.032943,0.426743,33.27,2.09,0.04,42.49
original,34,0,1000,50,10,5,157.3,9.84,0.09,200.5,4.7074182,2.011989,0.4274082,33.42,2.09,0.02,42.59
original,36,0,1000,50,10,5,155.69,9.74,0.17,198.48,4.6483361,1.984487,0.4269242,33.49,2.1,0.04,42.7
original,38,0,1000,50,10,5,159.49,9.9,0.15,202.87,4.7112707,2.050133,0.435155,33.85,2.1,0.03,43.06
original,40,0,1000,50,10,5,163.82,10.08,0.09,207.66,4.7958654,2.129294,0.4439854,34.16,2.1,0.02,43.3
original,42,0,1000,50,10,5,161.1,9.96,0.15,204.53,4.7302587,2.08081,0.4398935,34.06,2.11,0.03,43.24
original,44,0,1000,50,10,5,162.61,10.03,0.16,206.59,4.7745791,2.091653,0.4380811,34.06,2.1,0.03,43.27
original,46,0,1000,50,10,5,161.99,10.04,0.09,205.77,4.783128,2.085382,0.4359871,33.87,2.1,0.02,43.02
original,48,0,1000,50,10,5,166.84,10.21,0.16,211.57,4.8471166,2.171354,0.4479682,34.42,2.11,0.03,43.65
original,50,0,1000,50,10,5,161.92,9.98,0.16,205.54,4.7355355,2.077611,0.4387278,34.19,2.11,0.03,43.4
original,52,0,1000,50,10,5,162.92,10.08,0.08,207.11,4.8016271,2.106709,0.438749,33.93,2.1,0.02,43.13
original,54,0,1000,50,10,5,163.37,10.18,0.18,207.58,4.8303402,2.141237,0.4432891,33.82,2.11,0.04,42.97
original,56,0,1000,50,10,5,163.69,10.15,0.16,207.8,4.8172275,2.137878,0.4437984,33.98,2.11,0.03,43.14
original,58,0,1000,50,10,5,166.29,10.17,0.06,210.43,4.8240561,2.171111,0.4500592,34.47,2.11,0.01,43.62
original,60,0,1000,50,10,5,170.69,10.39,0.14,215.96,4.9422517,2.246015,0.4544518,34.54,2.1,0.03,43.7
original,62,0,1000,50,10,5,155.32,9.85,0.17,198.28,4.6763563,1.980312,0.4234733,33.21,2.11,0.04,42.4
original,64,0,1000,50,10,5,170.54,10.34,0.06,215.69,4.930731,2.2473,0.4557742,34.59,2.1,0.01,43.74
original,1,0,1000,50,10,5,93.54,10.59,0.18,147.77,5.4726731,2.814803,0.5143379,17.09,1.94,0.03,27.0
original,2,0,1000,50,10,5,104.66,9.15,0.17,149.22,4.6517511,1.994834,0.4288351,22.5,1.97,0.04,32.08
original,4,0,1000,50,10,5,118.21,8.64,0.06,158.25,4.2750232,1.59071,0.3720939,27.65,2.02,0.01,37.02
